,CustomerID,AverageBuyoutPrice,PurchaseCount
833,12980.0,7092.0599999999995,864
834,16746.0,6694.310000000001,4662
835,14878.0,1485.540000000001,802
836,16743.0,2191.8400000000006,2010
837,17146.0,749.78,212
838,12877.0,1535.7700000000011,1178
839,15394.0,2183.54,910
840,14621.0,1765.7599999999998,987
841,15379.0,3631.8899999999985,2293
842,14309.0,2319.6799999999994,1619
843,17288.0,1419.7300000000005,1203
844,14709.0,4911.140000000005,2482
845,15157.0,1869.5000000000002,2242
846,17744.0,2291.079999999999,3376
847,16316.0,2755.5600000000013,1466
848,15620.0,1524.3999999999999,899
849,15789.0,351.29999999999995,438
850,16560.0,816.5100000000001,498
851,13534.0,5613.080000000009,2876
852,17580.0,215.71999999999989,88
853,14777.0,-17.45,-9
854,15759.0,253.04000000000002,60
855,14373.0,76.55,17
856,18176.0,448.65,279
857,15366.0,602.5099999999999,621
858,14735.0,5807.690000000001,2160
859,16271.0,1423.2899999999997,1037
860,18223.0,6315.229999999999,2890
861,15532.0,1517.0800000000017,508
862,16816.0,417.06,274
863,16684.0,65892.07999999999,49390
864,14334.0,2539.459999999998,1730
865,16945.0,4345.5,2725
866,14643.0,668.61,755
867,15197.0,656.4399999999998,453
868,14220.0,632.4,272
869,13874.0,540.4500000000002,180
870,18260.0,2594.9999999999995,1469
871,17848.0,901.1999999999999,398
872,17392.0,457.9100000000001,320
873,12348.0,1797.2400000000005,2341
874,14985.0,296.7499999999998,260
875,13004.0,5613.429999999995,4796
876,14560.0,2174.1800000000003,1223
877,12931.0,33462.81,23377
878,13627.0,1624.0200000000002,1266
879,12551.0,168.0,100
880,12782.0,2273.3199999999993,1070
881,14769.0,10641.599999999988,7406
882,15780.0,475.28,220
883,12417.0,3578.7999999999997,1539
884,17315.0,6204.459999999993,3856
885,16711.0,1651.0299999999997,833
886,12726.0,2609.1000000000004,3143
887,15204.0,316.58000000000004,258
888,17888.0,525.78,431
889,17007.0,877.43,587
890,15160.0,158.16000000000003,84
891,14016.0,4328.460000000001,2124
892,13033.0,190.54999999999998,83
893,12691.0,1035.8,394
894,13869.0,3104.950000000003,1721
895,14146.0,2949.5700000000006,1886
896,12705.0,6814.24,3973
897,16885.0,471.50999999999976,184
898,17913.0,411.5999999999999,289
899,12668.0,3743.18,1595
900,14472.0,1936.8400000000017,1160
901,17358.0,365.85,202
902,16686.0,3043.479999999999,2025
903,18245.0,2507.5600000000004,1781
904,17343.0,193.64,56
905,18256.0,-50.1,-70
906,16153.0,1824.2300000000002,1073
907,12377.0,1628.1200000000001,944
908,14646.0,279489.02000000014,196719
909,12944.0,604.5100000000001,289
910,15312.0,921.1000000000001,513
911,14099.0,3092.9699999999966,2177
912,14113.0,1377.9200000000005,635
913,13104.0,1098.48,504
914,17204.0,1352.91,589
915,13027.0,6912.0,17280
916,17621.0,1336.1,510
917,17090.0,2041.85,920
918,14119.0,-19.9,-2
919,15527.0,2348.820000000001,988
920,18097.0,2692.85,1685
921,15460.0,216.75999999999988,109
922,15034.0,4277.659999999996,2411
923,12423.0,1849.1100000000004,1327
924,12678.0,17588.260000000002,10899
925,15208.0,867.62,314
926,17306.0,8600.730000000005,11470
927,14737.0,1164.55,345
928,13029.0,1247.5,134
929,16270.0,1141.24,688
930,13487.0,575.4,265
931,12515.0,383.7,131
932,17400.0,2129.9599999999996,1097
933,17593.0,3911.5599999999977,3095
934,13953.0,3515.68,2724
935,14533.0,1812.6200000000003,2777
936,12734.0,110.39999999999999,88
937,14944.0,5842.949999999999,2801
938,17239.0,379.95000000000005,149
939,14532.0,932.8499999999999,284
940,12383.0,1839.31,1529
941,15562.0,134.55,39
942,15587.0,913.6800000000002,312
943,13922.0,172.24999999999997,93
944,13817.0,382.9800000000001,211
945,12585.0,1982.810000000001,1258
946,13165.0,1021.4799999999998,1376
947,13304.0,300.41999999999996,238
948,13313.0,1555.3199999999997,851
949,16875.0,2023.4700000000012,1044
950,16282.0,168.3,114
951,12957.0,3979.04,2531
952,14462.0,1965.9000000000008,932
953,13397.0,1539.1799999999994,429
954,13680.0,2202.31,1267
955,12483.0,2327.13,1097
956,15164.0,843.0500000000001,360
957,17457.0,1737.7,826
958,14732.0,2686.340000000001,1402
959,14221.0,3427.85,2190
960,14553.0,859.2699999999998,493
961,13253.0,1030.4,1572
962,17389.0,31300.080000000024,7430
963,12578.0,2753.359999999999,1171
964,15841.0,1209.1000000000004,926
965,16112.0,195.74,574
966,13629.0,7792.36,4372
967,16600.0,813.5200000000001,1145
968,15661.0,309.8,236
969,16532.0,6748.799999999999,2016
970,15266.0,119.30000000000001,18
971,14653.0,1947.5500000000009,950
972,16771.0,2246.81,1489
973,17585.0,1133.0700000000004,1671
974,15046.0,5064.01,3307
975,13082.0,3595.479999999999,4313
976,15464.0,1048.8500000000004,350
977,18226.0,5192.1,3459
978,18062.0,720.5200000000001,396
979,12415.0,123725.44999999994,77242
980,12503.0,-1126.0,-1
981,17368.0,1349.52,680
982,14258.0,12650.08,7098
983,15719.0,5043.959999999989,2724
984,13368.0,623.3999999999997,327
985,17634.0,2361.9700000000016,840
986,16676.0,1558.7199999999993,631
987,16424.0,82.56,82
988,18283.0,2094.880000000003,1397
989,12735.0,779.5699999999998,368
990,13764.0,1521.7599999999998,932
991,13656.0,379.65,490
992,12413.0,694.1500000000001,282
993,14312.0,1611.5900000000008,1012
994,13280.0,814.8599999999999,522
995,15845.0,3650.87,1918
996,16094.0,1041.8300000000002,633
997,13187.0,236.02,95
998,16567.0,865.5999999999999,996
999,14828.0,2139.76,2172
1000,12530.0,1623.63,900
1001,16551.0,922.12,970
1002,16889.0,1578.6699999999998,925
1003,16473.0,314.86,195
1004,13750.0,1647.2599999999998,516
1005,12501.0,2089.68,1722
1006,15607.0,104.76,202
1007,15139.0,178.95999999999998,208
1008,12489.0,334.92999999999995,105
1009,17707.0,152.4,144
1010,18198.0,5083.0599999999995,3839
1011,12484.0,4495.269999999998,2185
1012,18179.0,1793.1699999999996,1360
1013,17284.0,1641.6800000000007,1362
1014,13233.0,605.12,1004
1015,14889.0,135.9,90
1016,12480.0,3281.629999999999,1707
1017,14672.0,765.5500000000003,454
1018,13593.0,1990.2800000000009,707
1019,13162.0,1644.9900000000005,1663
1020,13183.0,3957.7800000000016,2208
1021,17095.0,1088.1999999999996,613
1022,12939.0,11581.799999999997,4876
1023,15611.0,1568.39,498
1024,17114.0,747.2199999999999,210
1025,15059.0,1325.8200000000013,602
1026,16326.0,3085.9599999999987,689
1027,17128.0,157.09,76
1028,14761.0,255.9,118
1029,17555.0,483.2600000000001,349
1030,12651.0,114.00000000000003,78
1031,16735.0,2269.209999999997,1554
1032,16833.0,1106.53,440
1033,17800.0,1199.0100000000004,736
1034,16748.0,1515.8999999999994,880
1035,14755.0,4965.380000000001,2217
1036,16549.0,4154.639999999994,2365
1037,13565.0,240.22,172
1038,15799.0,884.1400000000002,955
1039,18032.0,73.5,42
1040,13451.0,2916.45,2143
1041,14794.0,1272.11,669
1042,12539.0,3852.4999999999977,2066
1043,12500.0,4206.2699999999995,2671
1044,18171.0,1208.5099999999998,477
1045,16279.0,1496.6799999999994,1052
1046,12524.0,4485.720000000002,3699
1047,17811.0,7677.709999999987,4128
1048,16850.0,332.41,249
1049,14321.0,1530.7499999999993,2406
1050,15326.0,311.71000000000004,386
1051,17849.0,605.8000000000001,114
1052,13672.0,-71.46,-1
1053,14229.0,1450.6000000000001,590
1054,13107.0,1524.0699999999997,1288
1055,16497.0,2965.69,1396
1056,16303.0,5305.829999999998,2621
1057,15281.0,2239.949999999999,1193
1058,12736.0,234.00000000000003,173
1059,13473.0,417.5399999999999,260
1060,14320.0,343.1100000000001,239
1061,12393.0,1582.6000000000008,816
1062,17742.0,355.10999999999996,89
1063,16351.0,153.9,90
1064,12601.0,569.56,244
1065,13144.0,110.94999999999999,21
1066,15346.0,252.42000000000002,144
1067,15370.0,2360.55,828
1068,12643.0,3344.64,1808
1069,14295.0,154.7,82
1070,16034.0,437.70000000000005,242
1071,17365.0,4801.559999999996,4777
1072,15189.0,15802.140000000003,6035
1073,14669.0,1269.99,775
1074,18095.0,580.0500000000001,419
1075,15518.0,1911.8900000000015,1262
1076,15749.0,21535.9,9014
1077,14209.0,2067.1299999999997,688
1078,15569.0,1375.7100000000003,666
1079,12728.0,836.33,419
1080,17569.0,344.14000000000004,159
1081,13784.0,2462.7900000000004,2493
1082,12724.0,1031.41,445
1083,13862.0,2187.3100000000004,1682
1084,16791.0,1706.2800000000032,759
1085,16235.0,858.4099999999997,328
1086,14270.0,492.6499999999999,197
1087,12665.0,61.75,36
1088,12523.0,1745.5700000000008,861
1089,16655.0,3794.519999999999,2367
1090,16359.0,1460.37,1154
1091,16554.0,641.5499999999998,311
1092,12359.0,6245.530000000003,1612
1093,15939.0,6102.2599999999975,4725
1094,14587.0,1598.2400000000005,759
1095,14715.0,867.38,521
1096,14185.0,197.65,6
1097,12437.0,4896.659999999999,2918
1098,14040.0,3542.189999999999,1524
1099,12652.0,914.5300000000003,502
1100,14514.0,1055.3500000000001,589
1101,15171.0,1034.5,190
1102,14167.0,574.84,150
1103,17048.0,864.3200000000003,474
1104,17364.0,4455.729999999994,2680
1105,13284.0,196.14999999999998,79
1106,16500.0,400.86,123
1107,12951.0,1042.0700000000004,500
1108,15835.0,954.0900000000004,439
1109,18190.0,274.51000000000005,139
1110,13993.0,3409.66,892
1111,14114.0,386.53,101
1112,15447.0,155.17,85
1113,16315.0,226.37,75
1114,14978.0,1931.4200000000023,525
1115,16395.0,1486.8999999999999,1476
1116,15510.0,250.0,2
1117,13614.0,1610.4600000000003,570
1118,13246.0,1922.1000000000004,1552
1119,15687.0,2981.5,1308
1120,16493.0,1329.6600000000003,1113
1121,12490.0,5417.93,3064
1122,12672.0,225.9,78
1123,13385.0,534.5699999999999,281
1124,15626.0,675.8,766
1125,12553.0,3652.25,1924
1126,15213.0,325.05,270
1127,14175.0,3108.0600000000004,1461
1128,18106.0,430.7,128
1129,15033.0,2571.0200000000004,1692
1130,14329.0,4928.740000000002,3075
1131,16401.0,4061.2400000000002,3858
1132,16206.0,537.0600000000001,272
1133,13782.0,911.9999999999997,371
1134,12924.0,929.9500000000002,480
1135,16593.0,330.03,116
1136,13700.0,2265.119999999999,2304
1137,13064.0,1119.4900000000002,516
1138,13048.0,1805.9099999999999,1230
1139,18069.0,2021.8200000000024,1308
1140,13634.0,1575.1600000000008,704
1141,16843.0,10183.82000000001,10154
1142,17064.0,859.3500000000006,318
1143,17609.0,1103.9199999999998,721
1144,15673.0,2881.019999999999,1514
1145,12626.0,6388.349999999999,3350
1146,14976.0,765.8600000000001,230
1147,12388.0,2780.66,1462
1148,13527.0,2263.76,1673
1149,15696.0,2644.46,1022
1150,15316.0,165.0,100
1151,12673.0,610.52,351
1152,15296.0,3610.3100000000018,1757
1153,17988.0,191.16999999999996,42
1154,12820.0,942.3400000000003,722
1155,13001.0,9797.92000000001,5497
1156,14101.0,5976.790000000001,6942
1157,14238.0,146.85,111
1158,17730.0,5288.829999999997,3567
1159,13929.0,802.85,139
1160,14657.0,838.2700000000002,465
1161,13859.0,201.15999999999997,129
1162,18212.0,248.42,101
1163,14292.0,4819.329999999998,1643
1164,13883.0,2538.7500000000014,1368
1165,18233.0,440.0,4
1166,17018.0,920.1,176
1167,14242.0,280.55,123
1168,12356.0,2811.4300000000007,1591
1169,12346.0,0.0,0
1170,13898.0,155.93,133
1171,16948.0,435.02000000000004,1614
1172,16997.0,702.0,360
1173,12527.0,348.71000000000004,234
1174,15395.0,107.45000000000002,17
1175,12510.0,982.5699999999997,353
1176,13693.0,-32.0,-6
1177,13263.0,7454.069999999963,4780
1178,14428.0,1230.1400000000006,428
1179,12451.0,8933.52,6455
1180,12422.0,803.5600000000001,370
1181,17708.0,267.0799999999999,91
1182,14090.0,76.32000000000001,72
1183,15606.0,2422.64,720
1184,15831.0,747.76,1097
1185,13310.0,1083.6300000000003,575
1186,14916.0,1264.8400000000001,1132
1187,17602.0,5050.769999999993,4135
1188,14572.0,2803.6900000000005,1425
1189,13502.0,292.0,264
1190,14784.0,289.99,237
1191,15938.0,404.58,240
1192,12637.0,5953.249999999995,2990
1193,17418.0,463.46000000000004,289
1194,14779.0,386.1499999999999,84
1195,16321.0,230.69999999999996,78
1196,15262.0,178.95000000000002,73
1197,17862.0,330.9,100
1198,16892.0,496.83999999999986,235
1199,12402.0,225.6,94
1200,17771.0,245.80999999999997,287
1201,15422.0,97.7,38
1202,14770.0,876.4199999999998,490
1203,16912.0,2528.6700000000005,1014
1204,15174.0,135.75,145
1205,14895.0,11020.259999999995,4823
1206,12594.0,3320.219999999999,1776
1207,17504.0,2745.28,1456
1208,16387.0,94.36,44
1209,12664.0,4863.88,1202
1210,16618.0,2630.6400000000003,1362
1211,17277.0,1065.3499999999995,430
1212,14088.0,50415.489999999976,12593
1213,17094.0,270.2,148
1214,14692.0,582.0500000000001,255
1215,12970.0,452.23999999999984,310
1216,17889.0,203.86999999999995,79
1217,17644.0,2768.9800000000005,1741
1218,17714.0,153.0,92
1219,12916.0,2982.349999999999,1111
1220,17769.0,3960.6300000000006,1857
1221,14450.0,483.25,241
1222,16085.0,981.51,636
1223,13659.0,1550.8500000000006,879
1224,15167.0,163.00000000000003,67
1225,15443.0,3212.16,1660
1226,14224.0,1050.1200000000006,514
1227,13742.0,3102.419999999996,1116
1228,17673.0,1622.2200000000007,1485
1229,12727.0,3947.7000000000007,2085
1230,14068.0,265.85,73
1231,13068.0,344.0,200
1232,14368.0,155.00000000000003,36
1233,15497.0,1259.7,622
1234,12559.0,536.2099999999999,281
1235,13819.0,1140.35,1109
1236,14501.0,190.31000000000006,119
1237,14782.0,200.10000000000002,114
1238,17861.0,2059.1999999999994,1968
1239,14439.0,2661.2400000000002,526
1240,18161.0,1612.7900000000002,810
1241,15820.0,206.97999999999993,128
1242,18136.0,761.8300000000003,373
1243,16660.0,810.4499999999998,451
1244,12693.0,830.9599999999999,250
1245,12625.0,2614.32,1577
1246,13396.0,1325.29,592
1247,12935.0,2156.4500000000007,1852
1248,16730.0,702.7899999999996,898
1249,14541.0,1461.650000000002,647
1250,13551.0,91.80000000000001,12
1251,12421.0,806.2700000000002,483
1252,15797.0,2207.4,873
1253,15052.0,215.78,82
1254,14130.0,483.85999999999984,258
1255,15222.0,585.0,440
1256,13615.0,399.99,183
1257,13901.0,2867.1999999999985,1739
1258,13158.0,1201.06,784
1259,14257.0,3087.27,1677
1260,15218.0,5756.89,3329
1261,15110.0,970.2500000000001,240
1262,14534.0,4075.3500000000026,1925
1263,15967.0,418.8299999999998,211
1264,16757.0,106.83,81
1265,12854.0,1289.1499999999996,622
1266,13815.0,4014.909999999999,2557
1267,18008.0,2116.1899999999996,1581
1268,18277.0,97.63,67
1269,14389.0,999.7199999999999,702
1270,13703.0,99.5,10
1271,15339.0,557.5700000000002,414
1272,12744.0,9120.390000000012,5234
1273,16222.0,846.72,365
1274,14341.0,2166.3799999999987,1401
1275,13168.0,1310.140000000001,680
1276,16943.0,816.7299999999998,145
1277,17515.0,639.0200000000002,243
1278,17082.0,2003.8499999999995,1049
1279,14248.0,302.58,102
1280,12609.0,1126.85,648
1281,13002.0,120.94999999999999,73
1282,16133.0,14305.660000000003,8738
1283,13049.0,656.6800000000001,268
1284,14548.0,652.8,256
1285,13405.0,572.451,165
1286,14049.0,5639.149999999997,3846
1287,16043.0,773.9900000000002,503
1288,15812.0,1801.1400000000003,922
1289,13837.0,271.24,183
1290,17118.0,157.02,154
1291,14616.0,406.08000000000004,104
1292,14233.0,1447.5100000000002,671
1293,17075.0,813.7699999999995,289
1294,16714.0,911.5299999999997,608
1295,13098.0,28658.880000000005,15911
1296,17027.0,848.5900000000008,415
1297,12591.0,452.84999999999985,228
1298,17786.0,278.73999999999995,200
1299,16124.0,187.15000000000003,41
1300,16409.0,2028.8800000000012,1306
1301,13754.0,282.59999999999997,214
1302,15227.0,1219.4,750
1303,12997.0,1197.9399999999998,648
1304,15215.0,615.99,211
1305,16918.0,1043.34,708
1306,16882.0,705.1199999999999,424
1307,14442.0,1544.6200000000001,475
1308,16496.0,1562.22,1091
1309,12764.0,1693.8799999999997,386
1310,17311.0,1384.85,1005
1311,15910.0,1232.18,1015
1312,16949.0,1161.2699999999998,790
1313,14970.0,1592.0599999999997,250
1314,14701.0,2486.2199999999984,909
1315,12645.0,1755.38,1072
1316,12468.0,724.04,364
1317,16767.0,5580.599999999999,4435
1318,14738.0,1289.9400000000005,576
1319,17540.0,570.4000000000001,193
1320,14239.0,2323.5000000000014,986
1321,18125.0,1141.34,803
1322,13328.0,1308.4800000000002,680
1323,15549.0,1655.7600000000004,688
1324,15864.0,1769.7800000000002,1044
1325,14662.0,771.1700000000003,602
1326,17180.0,780.3800000000006,680
1327,15057.0,1489.5,668
1328,12574.0,218.45000000000002,61
1329,13330.0,1140.93,751
1330,13552.0,3539.5299999999993,1386
1331,12853.0,1881.7000000000005,782
1332,13538.0,1280.85,175
1333,16755.0,1484.6300000000006,1058
1334,14133.0,590.3399999999997,342
1335,16523.0,9295.67,4233
1336,14659.0,2456.53,1183
1337,13141.0,2385.8000000000006,1547
1338,15365.0,1330.4500000000005,758
1339,13707.0,806.4100000000001,351
1340,13709.0,6249.109999999998,3501
1341,17329.0,523.11,142
1342,14805.0,554.6500000000001,115
1343,16897.0,213.02999999999997,58
1344,15579.0,348.59999999999997,120
1345,14595.0,1740.599999999999,978
1346,13161.0,112.75,29
1347,15415.0,572.8100000000001,575
1348,17431.0,403.30000000000007,292
1349,17463.0,1881.3600000000013,1090
1350,14502.0,2351.0199999999986,1483
1351,12528.0,1922.2800000000007,750
1352,15448.0,494.64,232
1353,17314.0,2514.76,1884
1354,17373.0,646.9200000000001,408
1355,18145.0,2861.5499999999984,2625
1356,14467.0,598.76,278
1357,12908.0,246.0,0
1358,15144.0,6530.040000000003,3026
1359,14776.0,2195.58,2688
1360,16403.0,161.05,103
1361,16407.0,2126.9300000000026,1124
1362,17619.0,218.52000000000004,127
1363,12778.0,804.2300000000001,824
1364,17256.0,240.00000000000003,141
1365,17604.0,309.3599999999999,169
1366,14006.0,962.19,641
1367,13600.0,219.51999999999998,324
1368,15058.0,2124.990000000001,1069
1369,17147.0,1679.6400000000003,878
1370,13881.0,16989.519999999997,10062
1371,16612.0,1187.66,506
1372,14627.0,-21.849999999999998,-5
1373,17356.0,178.21999999999997,166
1374,12477.0,13117.009999999987,3620
1375,12836.0,2612.8599999999983,1064
1376,13939.0,556.7499999999998,843
1377,16745.0,7170.699999999997,6727
1378,13606.0,280.53999999999996,279
1379,13494.0,316.25999999999993,162
1380,12929.0,105.10000000000001,36
1381,16419.0,959.48,435
1382,17035.0,388.3300000000001,201
1383,15203.0,1827.7999999999984,1753
1384,16515.0,1627.1300000000017,833
1385,12373.0,364.6,197
1386,18202.0,1396.99,581
1387,12775.0,1351.2400000000011,853
1388,14549.0,289.23999999999995,136
1389,15981.0,3408.4799999999977,1866
1390,16110.0,1337.4800000000018,733
1391,17376.0,203.2,86
1392,13110.0,1452.8700000000013,384
1393,16716.0,319.8000000000001,44
1394,12676.0,1331.3900000000003,670
1395,15940.0,31.799999999999997,3
1396,15971.0,4199.849999999999,1717
1397,14665.0,1258.380000000001,500
1398,14457.0,113.64,88
1399,15589.0,456.58,242
1400,14411.0,1063.0,196
1401,17560.0,854.9499999999998,651
1402,15226.0,154.41,71
1403,14460.0,383.34,869
1404,16156.0,3024.6200000000017,1270
1405,13728.0,1016.1399999999995,458
1406,14127.0,709.7099999999997,321
1407,16378.0,362.95,267
1408,13894.0,535.97,339
1409,13824.0,1698.94,768
1410,18250.0,342.91999999999996,198
1411,15270.0,2298.1999999999994,1459
1412,14188.0,2018.9099999999999,1145
1413,18017.0,523.0,300
1414,15421.0,950.3599999999996,500
1415,17446.0,120.9,198
1416,12414.0,562.4099999999997,300
1417,14798.0,173.74,150
1418,12990.0,409.50000000000006,200
1419,12350.0,334.4,197
1420,16992.0,1601.8600000000001,857
1421,17337.0,1944.320000000003,1240
1422,16405.0,167.25,187
1423,17071.0,2385.4800000000014,1182
1424,13873.0,381.70000000000005,138
1425,17362.0,312.2300000000001,191
1426,13394.0,2312.8000000000006,2215
1427,12502.0,3723.8700000000013,820
1428,16333.0,26626.800000000003,32184
1429,16030.0,331.23999999999995,283
1430,14044.0,652.8199999999996,308
1431,13800.0,558.32,331
1432,17672.0,3106.6199999999985,1672
1433,12464.0,1212.0499999999997,112
1434,13581.0,117.99999999999999,30
1435,14540.0,996.2599999999999,421
1436,13539.0,605.84,314
1437,15885.0,379.35,111
1438,14497.0,457.46999999999997,233
1439,17507.0,605.58,359
1440,13208.0,1205.8999999999996,786
1441,17334.0,306.6,314
1442,13871.0,6389.800000000002,2801
1443,16938.0,1903.1300000000003,1025
1444,12754.0,2949.1199999999994,6479
1445,12410.0,681.08,209
1446,17929.0,834.5,107
1447,14778.0,730.8599999999998,306
1448,17517.0,153.94,102
1449,17226.0,393.49,406
1450,13137.0,3605.079999999999,2225
1451,13725.0,1809.8099999999995,659
1452,13309.0,1456.7899999999995,1544
1453,12842.0,1118.9899999999996,547
1454,16109.0,611.88,612
1455,17291.0,550.8000000000001,72
1456,15090.0,381.32,208
1457,15199.0,1268.7,396
1458,13911.0,2580.9099999999994,2731
1459,14194.0,11216.749999999998,5783
1460,14842.0,2456.799999999999,1146
1461,13584.0,142.4,37
1462,17105.0,665.7799999999996,693
1463,14438.0,131.9,82
1464,12956.0,108.07000000000004,34
1465,15781.0,333.56000000000006,178
1466,14410.0,576.3000000000004,293
1467,14600.0,393.33,125
1468,17302.0,1119.9299999999998,573
1469,17613.0,4509.370000000001,2470
1470,13334.0,3536.819999999998,1774
1471,13955.0,322.96,154
1472,17162.0,1707.2099999999987,1000
1473,17774.0,1215.4600000000007,511
1474,13809.0,155.05,29
1475,15407.0,1056.4400000000005,558
1476,15577.0,258.88,89
1477,16332.0,1583.200000000001,793
1478,14048.0,375.13000000000005,274
1479,14475.0,799.8199999999999,428
1480,17859.0,148.21000000000004,127
1481,12576.0,1306.9799999999996,964
1482,15753.0,79.2,144
1483,12599.0,1032.5800000000004,956
1484,14562.0,4709.219999999993,1670
1485,16951.0,1262.75,1306
1486,16998.0,287.02,73
1487,13133.0,109.8,32
1488,17881.0,133.35000000000002,32
1489,15843.0,118.95,27
1490,17083.0,1405.7799999999995,772
1491,15970.0,314.1,116
1492,13590.0,1976.1200000000001,1846
1493,17537.0,897.6199999999997,700
1494,12401.0,84.3,11
1495,12462.0,1124.01,514
1496,17843.0,205.47999999999993,113
1497,13706.0,330.7900000000001,189
1498,17940.0,1983.5799999999995,9751
1499,17686.0,5739.460000000006,2478
1500,14431.0,397.75999999999993,122
1501,15809.0,399.21,251
1502,12561.0,238.85,177
1503,14465.0,1058.62,405
1504,18093.0,2083.4199999999996,1381
1505,16027.0,852.1200000000001,1146
1506,12857.0,1106.3999999999999,343
1507,16425.0,302.69999999999993,199
1508,16842.0,1260.4400000000003,692
1509,15796.0,2666.6099999999988,859
1510,14555.0,324.14,130
1511,15114.0,2760.559999999999,3096
1512,15133.0,982.4200000000001,680
1513,17705.0,1781.1199999999997,957
1514,18087.0,3770.12,3571
1515,12897.0,216.5,110
1516,17512.0,2920.0400000000004,2752
1517,15550.0,575.6300000000001,295
1518,14676.0,2543.24,2498
1519,12505.0,-4.5,-1
1520,18159.0,530.1500000000001,139
1521,14304.0,197.0999999999999,54
1522,15638.0,-94.0,-52
1523,12943.0,-3.75,-1
1524,13875.0,1786.7900000000002,1316
1525,15406.0,426.61,236
1526,18084.0,87.52999999999999,311
1527,17282.0,1703.4100000000005,1877
1528,16434.0,1522.250000000001,767
1529,17050.0,3228.840000000001,1614
1530,13171.0,426.81,227
1531,17472.0,710.2900000000002,462
1532,17255.0,298.40999999999985,232
1533,16084.0,436.18,216
1534,17667.0,2055.5099999999998,1037
1535,12507.0,1258.0600000000002,894
1536,14631.0,1006.9799999999999,622
1537,13381.0,3626.8099999999995,2027
1538,15236.0,321.05,269
1539,13475.0,1431.780000000001,1012
1540,17829.0,889.2400000000001,496
1541,13717.0,1432.2600000000002,1958
1542,13157.0,1721.5699999999993,1430
1543,14644.0,780.4599999999999,252
1544,12993.0,414.75999999999993,240
1545,17571.0,1498.5100000000025,905
1546,16979.0,1809.05,860
1547,16738.0,3.75,3
1548,15122.0,1612.13,788
1549,17612.0,1992.76,1787
1550,17348.0,1159.5200000000002,1401
1551,13893.0,821.0999999999999,190
1552,14035.0,1428.0200000000004,739
1553,13623.0,672.44,286
1554,14346.0,1021.58,605
1555,16431.0,642.8099999999998,453
1556,12616.0,657.25,273
1557,16317.0,1341.65,890
1558,14935.0,1784.7099999999998,935
1559,16073.0,94.35,37
1560,14477.0,1307.8100000000002,719
1561,14760.0,53.8,28
1562,14897.0,1366.38,468
1563,15810.0,1145.43,737
1564,16509.0,363.7,64
1565,14386.0,142.4,54
1566,12455.0,2466.8599999999997,2089
1567,14530.0,2925.91,1410
1568,15670.0,173.05,91
1569,12653.0,2209.8500000000004,919
1570,16126.0,6287.77,2125
1571,14609.0,601.56,7026
1572,13414.0,1390.5,1574
1573,12823.0,1759.5,230
1574,12352.0,1545.4100000000005,470
1575,12372.0,1298.0399999999997,794
1576,16494.0,826.53,675
1577,14959.0,684.9699999999999,491
1578,16148.0,76.32000000000001,72
1579,17422.0,1853.1300000000003,2195
1580,17175.0,1430.94,865
1581,18257.0,2265.3799999999997,1010
1582,12362.0,5154.579999999998,2212
1583,13018.0,7272.749999999999,5434
1584,13718.0,306.54999999999995,173
1585,15382.0,5927.859999999996,4003
1586,14754.0,638.05,486
1587,13151.0,1250.3700000000001,361
1588,12654.0,601.98,264
1589,13085.0,272.38,108
1590,15903.0,5126.339999999998,2409
1591,15785.0,2303.7500000000005,1594
1592,18138.0,152.65,38
1593,14379.0,348.1000000000001,292
1594,14211.0,2208.300000000001,1232
1595,14371.0,100.5,34
1596,13425.0,1624.2099999999996,1123
1597,12852.0,299.74999999999994,145
1598,15228.0,3376.9599999999987,2252
1599,13012.0,1311.6200000000006,671
1600,16182.0,6617.65,3791
1601,13489.0,449.52,560
1602,12714.0,4708.859999999996,3069
1603,13904.0,332.64,332
1604,15755.0,2318.880000000002,1397
1605,13932.0,307.4,72
1606,13799.0,688.8599999999999,402
1607,13951.0,674.45,459
1608,16765.0,34.0,4
1609,18172.0,7490.170000000006,3170
1610,16566.0,614.01,361
1611,12891.0,331.0,950
1612,16466.0,1603.4600000000007,789
1613,16115.0,1667.970000000002,1001
1614,14162.0,289.36000000000007,142
1615,13301.0,618.0899999999999,345
1616,14803.0,845.5499999999998,370
1617,13744.0,1156.3599999999994,1249
1618,12988.0,535.3199999999998,136
1619,17323.0,908.9900000000002,770
1620,12707.0,603.4200000000003,256
1621,18094.0,3017.2999999999993,2518
1622,15129.0,3447.399999999999,1794
1623,17361.0,488.2,157
1624,18155.0,347.82,258
1625,15321.0,2650.729999999999,1163
1626,13477.0,1441.529999999999,1018
1627,15065.0,3135.9799999999987,1355
1628,16980.0,1078.9599999999996,788
1629,15146.0,1313.660000000001,1459
1630,12365.0,320.68999999999994,173
1631,13410.0,988.9100000000001,513
1632,13044.0,560.4700000000001,429
1633,16441.0,381.2,173
1634,16014.0,653.13,261
1635,14520.0,270.6,146
1636,17994.0,629.6899999999998,473
1637,13038.0,908.46,360
1638,17002.0,1487.78,678
1639,15722.0,2181.21,1021
1640,16349.0,53.5,9
1641,16913.0,113.44000000000001,82
1642,18114.0,220.1,55
1643,15303.0,574.0200000000001,248
1644,12845.0,354.09,204
1645,18188.0,1998.4899999999998,1167
1646,16045.0,1340.6999999999998,897
1647,16573.0,648.4100000000001,354
